species,decimalLongitude,decimalLatitude,countryCode,individualCount,gbifID,family,taxonRank,coordinateUncertaintyInMeters,year,basisOfRecord,occurrenceStatus
Pachira aquatica,-79.38472,9.18888,PAN,NA,1259454870,Malvaceae,SPECIES,NA,1968,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-81.042222,8.414722,PAN,1,1259454798,Malvaceae,SPECIES,NA,1973,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-85.93166,15.76083,HND,NA,1259454732,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-81.07222,8.50833,PAN,NA,1259454724,Malvaceae,SPECIES,NA,1947,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-80.15055,9.19277,PAN,NA,1259454694,Malvaceae,SPECIES,NA,1969,PRESERVED_SPECIMEN,PRESENT
Bernoullia flammea,-91.07444,16.81166,MEX,NA,1259454515,Malvaceae,SPECIES,NA,2002,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-103.2425,20.700278,MEX,1,1259454459,Malvaceae,SUBSPECIES,NA,1956,PRESERVED_SPECIMEN,PRESENT
Ceiba schottii,-89.88333,16.99166,GTM,NA,1259454439,Malvaceae,SPECIES,NA,1994,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-96.666667,18.8,MEX,1,1259454413,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-79.610830000000007,9.17666,PAN,NA,1259454369,Malvaceae,SPECIES,NA,1970,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-95.31666,16.35,MEX,NA,1259454347,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,PRESENT
Cavanillesia platanifolia,-79.868056,9.156944,PAN,1,1259454342,Malvaceae,SPECIES,NA,1969,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-88.65,17.76666,BLZ,NA,1259454328,Malvaceae,SPECIES,NA,1976,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticum,-94.816667,16.783333,MEX,1,1259454327,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-93.42,16.66,MEX,1,1259454280,Malvaceae,SPECIES,NA,1972,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticum,-98.97,21.48,MEX,1,1259454255,Malvaceae,SPECIES,NA,1977,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-84.666667,15.5,HND,1,1259454241,Malvaceae,SPECIES,NA,1973,PRESERVED_SPECIMEN,PRESENT
Bernoullia flammea,-88.98333,16.7,BLZ,NA,1259454219,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-79.66,9.074167,PAN,1,1259454164,Malvaceae,SPECIES,NA,1966,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-88.26611,17.54333,BLZ,NA,1259454143,Malvaceae,SPECIES,NA,1970,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-80.125,9.20833,PAN,NA,1259454077,Malvaceae,SPECIES,NA,1971,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-79.83638,9.16361,PAN,NA,1259454052,Malvaceae,SPECIES,NA,1969,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-84.783333,10.5,CRI,1,1259454007,Malvaceae,SPECIES,NA,1979,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-79.70388,9.12694,PAN,NA,1259453982,Malvaceae,SPECIES,NA,1974,PRESERVED_SPECIMEN,PRESENT
Ceiba soluta,-91.8175,15.39333,GTM,1,1259453976,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-79.65194,9.08194,PAN,NA,1259453956,Malvaceae,SPECIES,NA,1974,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-79.83805,9.16361,PAN,NA,1259453947,Malvaceae,SPECIES,NA,1971,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-83.65277,9.89166,CRI,NA,1259453907,Malvaceae,SPECIES,NA,1946,PRESERVED_SPECIMEN,PRESENT
Bernoullia flammea,-99.521667,18.411111,MEX,1,1259453887,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-88.65,17.76666,BLZ,NA,1259453867,Malvaceae,SPECIES,NA,1977,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-93.57,17.98,MEX,1,1259453771,Malvaceae,SPECIES,NA,1974,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-79.61833,9.08944,PAN,NA,1259453756,Malvaceae,SPECIES,NA,1965,PRESERVED_SPECIMEN,PRESENT
Ceiba schottii,-90.01111,21.13194,MEX,NA,1259453748,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,PRESENT
Huberodendron allenii,-83.28472,8.73444,CRI,NA,1259453638,Malvaceae,SPECIES,NA,1951,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-79.84333,9.1725,PAN,NA,1259453574,Malvaceae,SPECIES,NA,1969,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-96.21,16.67,MEX,NA,1259453516,Malvaceae,SUBSPECIES,NA,1977,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-89.93333,13.81666,SLV,NA,1259453453,Malvaceae,SPECIES,NA,1994,PRESERVED_SPECIMEN,PRESENT
Bernoullia flammea,-84.83833,15.0475,HND,NA,1259453442,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-91.62083,14.55944,GTM,NA,1259453373,Malvaceae,SPECIES,NA,1970,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-103.366667,20.183333,MEX,1,1259453351,Malvaceae,SUBSPECIES,NA,1991,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticum,-93.55,16.7,MEX,1,1259453299,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-96.23,19.17,MEX,NA,1259453291,Malvaceae,SPECIES,NA,1977,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-79.83805,9.16361,PAN,NA,1259453223,Malvaceae,SPECIES,NA,1970,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-79.64944,9.06444,PAN,NA,1259453136,Malvaceae,SPECIES,NA,1971,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-80.07194,8.46166,PAN,NA,1259453088,Malvaceae,SPECIES,NA,1972,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-93.978333,16.723333,MEX,1,1259453082,Malvaceae,SPECIES,NA,1972,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-99.12,19.06,MEX,NA,1259453069,Malvaceae,SUBSPECIES,NA,1980,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-88.95,15.95,BLZ,1,1259453035,Malvaceae,SPECIES,NA,1979,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticum,-94.666667,16.933333,MEX,1,1259452950,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-91.296667,16.394167,MEX,1,1259452927,Malvaceae,SPECIES,NA,1973,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-95.06666,18.56666,MEX,NA,1259452907,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticoideum,-89.133333,17.083333,BLZ,1,1259452890,Malvaceae,SPECIES,NA,1967,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-79.85833,9.15277,PAN,NA,1259452852,Malvaceae,SPECIES,NA,1971,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-90.655,14.43138,GTM,NA,1259452841,Malvaceae,SPECIES,NA,1979,PRESERVED_SPECIMEN,PRESENT
Cavanillesia platanifolia,-79.66,9.07416,PAN,NA,1259452806,Malvaceae,SPECIES,NA,1966,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-90.64361,14.11666,GTM,NA,1259452791,Malvaceae,SPECIES,NA,1995,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-87.94944,15.55777,HND,NA,1259452704,Malvaceae,SPECIES,NA,1951,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticum,-99.38075,22.5865,MEX,3,1259452691,Malvaceae,SPECIES,NA,1960,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-85.90833,15.95833,HND,NA,1259452673,Malvaceae,SPECIES,NA,1980,PRESERVED_SPECIMEN,PRESENT
Ceiba schottii,-88.25,20.61666,MEX,NA,1259452623,Malvaceae,SPECIES,NA,1972,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-77.675,8.808333,PAN,1,1259452621,Malvaceae,SPECIES,NA,1979,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticum,-87.006111,14.010278,HND,1,1259452516,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,PRESENT
Bernoullia flammea,-95.06666,18.56666,MEX,NA,1259452505,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-89.45027,16.12472,GTM,NA,1259452480,Malvaceae,SPECIES,NA,1966,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticoideum,-91.06,16.7,MEX,1,1259452430,Malvaceae,SPECIES,NA,1975,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-83.78,10.5,CRI,1,1259452426,Malvaceae,SPECIES,NA,1979,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-103.821944,21.873889,MEX,1,1259452383,Malvaceae,SUBSPECIES,NA,1990,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-98.41666,22.83333,MEX,NA,1259452325,Malvaceae,SPECIES,NA,1987,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-80.001389,9.301667,PAN,1,1259452314,Malvaceae,SPECIES,NA,1974,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticoideum,-89.672778,17.012778,GTM,1,1259452301,Malvaceae,SPECIES,NA,1960,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-93.187222,16.768889,MEX,1,1259452236,Malvaceae,SUBSPECIES,NA,1972,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-79.121667,8.258056,PAN,1,1259452227,Malvaceae,SPECIES,NA,1967,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-85.61666,10.83333,CRI,NA,1259452112,Malvaceae,SUBSPECIES,NA,1975,PRESERVED_SPECIMEN,PRESENT
Cavanillesia platanifolia,-79.61666,9.20888,PAN,NA,1259452110,Malvaceae,SPECIES,NA,1965,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-79.65472,8.95388,PAN,NA,1259452106,Malvaceae,SPECIES,NA,1950,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-79.84138,9.13833,PAN,NA,1259452002,Malvaceae,SPECIES,NA,1969,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-79.63555,9.04305,PAN,NA,1259451888,Malvaceae,SPECIES,NA,1974,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-88.35,17.55,BLZ,1,1259451885,Malvaceae,SPECIES,NA,1973,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-81.06222,8.47555,PAN,NA,1259451833,Malvaceae,SPECIES,NA,1977,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticum,-98.230278,17.116111,MEX,1,1259451796,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-88.65,17.76666,BLZ,NA,1259451788,Malvaceae,SPECIES,NA,1977,PRESERVED_SPECIMEN,PRESENT
Cavanillesia platanifolia,-79.84166,9.15694,PAN,NA,1259451750,Malvaceae,SPECIES,NA,1972,PRESERVED_SPECIMEN,PRESENT
Pseudobombax palmeri,-104.833333,21.816667,MEX,1,1259451746,Malvaceae,SPECIES,NA,1990,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-93.71,16.94,MEX,1,1259451745,Malvaceae,SUBSPECIES,NA,1972,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticum,-98.916667,21.416667,MEX,1,1259451711,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-105.04,19.501944,MEX,1,1259451674,Malvaceae,SUBSPECIES,NA,1970,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-79.63805,9.05222,PAN,NA,1259451653,Malvaceae,SPECIES,NA,1971,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-80.965,8.21222,PAN,NA,1259451564,Malvaceae,SPECIES,NA,1973,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-78.066667,9.216667,PAN,1,1259451528,Malvaceae,SPECIES,NA,1966,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-89.13333,17.08333,BLZ,NA,1259451442,Malvaceae,SPECIES,NA,1970,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticum,-101.171111,18.0025,MEX,1,1259451426,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-85.13972,10.41944,CRI,NA,1259451392,Malvaceae,SUBSPECIES,NA,1971,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-79.65,9.316667,PAN,1,1259451390,Malvaceae,SPECIES,NA,1968,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-96.633333,19.333333,MEX,1,1259451379,Malvaceae,SUBSPECIES,NA,1980,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-81.64111,8.05416,PAN,NA,1259451292,Malvaceae,SPECIES,NA,1981,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-80.15055,9.1925,PAN,NA,1259451154,Malvaceae,SPECIES,NA,1969,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-101.35555600000001,19.539444,MEX,1,1259451118,Malvaceae,SUBSPECIES,NA,1988,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-86.919444,13.37,HND,1,1259451078,Malvaceae,SUBSPECIES,NA,1971,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-99.583333,17.833333,MEX,1,1259451034,Malvaceae,SUBSPECIES,NA,1966,PRESERVED_SPECIMEN,PRESENT
Bernoullia jaliscana,-104.893055,20.896111,MEX,1,1259450984,Malvaceae,SPECIES,NA,1993,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-79.313889,9.275,PAN,1,1259450980,Malvaceae,SPECIES,NA,1967,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticoideum,-103.733333,19.45,MEX,1,1259450942,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticum,-87.046944,14.028056,HND,1,1259450810,Malvaceae,SPECIES,NA,1947,PRESERVED_SPECIMEN,PRESENT
Cavanillesia platanifolia,-79.822222,9.158333,PAN,1,1259450759,Malvaceae,SPECIES,NA,1969,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-79.6,9.366667,PAN,1,1259450726,Malvaceae,SPECIES,NA,1973,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-79.86,9.16,PAN,NA,1259450713,Malvaceae,SPECIES,NA,1969,PRESERVED_SPECIMEN,PRESENT
Ceiba boliviana,-68.7525,-15.233333,BOL,1,1259449811,Malvaceae,SPECIES,NA,2004,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-92.84833,18.2475,MEX,NA,1259449299,Malvaceae,SPECIES,NA,1997,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-79.8475,9.13166,PAN,NA,1259449051,Malvaceae,SPECIES,NA,1982,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-80.952778,8.145,PAN,1,1259448471,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-79.84305,9.14138,PAN,NA,1259448155,Malvaceae,SPECIES,NA,1982,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-93.89055,17.88861,MEX,NA,1259447082,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-89.98333,13.81666,SLV,NA,1259446828,Malvaceae,SUBSPECIES,NA,2000,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-92.95527,18.35277,MEX,NA,1259446506,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-89.98333,13.81666,SLV,NA,1259446411,Malvaceae,SPECIES,NA,2000,PRESERVED_SPECIMEN,PRESENT
Pachira sessilis,-80.952778,8.145,PAN,1,1259445949,Malvaceae,SPECIES,NA,1986,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-94.07944,18.06277,MEX,NA,1259445684,Malvaceae,SPECIES,NA,1998,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-84.00361,10.43138,CRI,2,1259445597,Malvaceae,SPECIES,NA,1981,PRESERVED_SPECIMEN,PRESENT
Spirotheca rosea,-83.75,9.78,CRI,1,1259445268,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,PRESENT
Ceiba boliviana,-68.493889,-14.543055,BOL,1,1259443953,Malvaceae,SPECIES,NA,2004,PRESERVED_SPECIMEN,PRESENT
Pseudobombax ellipticum,-105.035,19.507222,MEX,1,1259443392,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-79.64472,8.94305,PAN,NA,1259443242,Malvaceae,SPECIES,NA,1983,PRESERVED_SPECIMEN,PRESENT
Bernoullia flammea,-96.1,17.83333,MEX,NA,1259443059,Malvaceae,SPECIES,NA,1988,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-104.916667,19.316667,MEX,1,1259440969,Malvaceae,SUBSPECIES,NA,1989,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-83.64444,9.9,CRI,NA,1259439079,Malvaceae,SPECIES,NA,1966,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-82.43333,8.78333,PAN,NA,1259439067,Malvaceae,SPECIES,NA,1971,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-79.966667,9.275,PAN,1,1259438969,Malvaceae,SPECIES,NA,1981,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-83.94,10.15,CRI,NA,1259425677,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-83.92,10.15,CRI,1,1259425673,Malvaceae,SPECIES,NA,1984,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-67.790833,-14.979722,BOL,4,1259358951,Malvaceae,SPECIES,NA,2002,PRESERVED_SPECIMEN,PRESENT
Ceiba aesculifolia,-86.29611,13.22027,NIC,2,1259358237,Malvaceae,SUBSPECIES,NA,2003,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-84.00361,10.43138,CRI,1,1259326061,Malvaceae,SPECIES,NA,1982,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-84.00361,10.43138,CRI,1,1259309164,Malvaceae,SPECIES,NA,1981,PRESERVED_SPECIMEN,PRESENT
Scleronema micranthum,-70,-3.03333,COL,4,1259279527,Malvaceae,SPECIES,NA,1992,PRESERVED_SPECIMEN,PRESENT
Adansonia za,48.45,-13.66666,MDG,NA,1259241242,Malvaceae,SPECIES,NA,1951,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-67.911111,-14.42,BOL,1,1259226935,Malvaceae,SPECIES,NA,2003,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-67.913056,-14.420278,BOL,1,1259226924,Malvaceae,SPECIES,NA,2003,PRESERVED_SPECIMEN,PRESENT
Pachira rurrenabaqueana,-67.947222,-14.459167,BOL,1,1259226745,Malvaceae,SPECIES,NA,2003,PRESERVED_SPECIMEN,PRESENT
Ceiba samauma,-67.913056,-14.420278,BOL,1,1259226512,Malvaceae,SPECIES,NA,2003,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-67.9575,-14.453889,BOL,1,1259226447,Malvaceae,SPECIES,NA,2003,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-68.698,-14.543,BOL,1,1259225934,Malvaceae,SPECIES,NA,2003,PRESERVED_SPECIMEN,PRESENT
Pseudobombax septenatum,-68.698,-14.543,BOL,1,1259225784,Malvaceae,SPECIES,NA,2003,PRESERVED_SPECIMEN,PRESENT
Adansonia digitata,31.708889,-7.443333,TZA,4,1259217936,Malvaceae,SPECIES,NA,2002,PRESERVED_SPECIMEN,PRESENT
Pachira paraensis,-64.50722,-16.66555,BOL,NA,1259213426,Malvaceae,SPECIES,NA,2004,PRESERVED_SPECIMEN,PRESENT
Pachira paraensis,-64.50722,-16.66555,BOL,NA,1259213419,Malvaceae,SPECIES,NA,2003,PRESERVED_SPECIMEN,PRESENT
Pachira insignis,-72.916667,-3.333333,PER,1,1259209921,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,PRESENT
